OutreachAttempts,InitialContact,Title,SpendRatio,DealSize,LeadSource,ExistingCustomer,Region,CampaignMix,OppStatus
5,No,Other,0.5,12800,Phone,No,Australia,Trial,yes
8,No,Other,0.43,13700,Phone,No,Europe,Digital,yes
5,Yes,Manager,0.22,8700,Phone,Yes,Australia,Trial,yes
6,No,Other,0.52,8200,Other,No,Other,Traditional|Trial,yes
6,No,Other,0.35,10100,Other,No,Americas,Trial,yes
5,Yes,Other,0.15,6300,Phone,Yes,Australia,Traditional|Trial,yes
10,Yes,Manager,0.12,8200,Phone,Yes,SE Asia,Trial,yes
10,Yes,Executive,0.3,9600,Walkin,No,SE Asia,Digital|Traditional|Trial,yes
8,Yes,Other,0.13,11100,Internet,Yes,Americas,Digital|Traditional,yes
9,Yes,Manager,0.45,7400,Other,No,Other,Digital|Traditional,yes
7,Yes,Other,0.16,13800,Walkin,No,SE Asia,Digital,yes
5,No,Manager,0.32,5500,Phone,No,SE Asia,Traditional|Trial,yes
10,Yes,Manager,0.48,11800,Other,Yes,Americas,Trial,yes
4,Yes,Other,0.46,6300,Walkin,Yes,Europe,Digital|Traditional|Trial,yes
8,No,Executive,0.39,12400,Other,Yes,Americas,Traditional|Trial,yes
9,No,Other,0.5,15000,Phone,Yes,Americas,Digital|Trial,yes
6,Yes,Executive,0.27,13000,Other,No,Australia,Digital|Traditional|Trial,yes
7,No,Executive,0.13,9200,Phone,No,Europe,Digital|Trial,yes
9,No,Manager,0.28,6200,Walkin,Yes,Australia,Traditional|Trial,yes
6,No,Executive,0.39,7800,Phone,No,SE Asia,Trial,yes
8,No,Executive,0.16,6300,Phone,Yes,SE Asia,Traditional,yes
5,Yes,Manager,0.25,12800,Phone,Yes,Americas,Digital|Trial,yes
8,No,Executive,0.54,11200,Phone,Yes,Americas,Trial,yes
5,No,Executive,0.13,9500,Phone,No,Americas,Trial,yes
9,No,Executive,0.5,14300,Internet,No,Americas,Trial,yes
6,Yes,Manager,0.34,11200,Phone,Yes,Australia,Trial,yes
4,Yes,Manager,0.09,9200,Phone,Yes,Europe,Traditional|Trial,yes
8,Yes,Other,0.16,10700,Other,No,SE Asia,Trial,yes
10,Yes,Manager,0.07,14100,Phone,Yes,Americas,Digital|Trial,yes
4,Yes,Executive,0.05,12000,Phone,No,Europe,Digital|Trial,yes
8,Yes,Executive,0.3,6300,Internet,Yes,SE Asia,Trial,yes
8,Yes,Other,0.21,6700,Phone,No,SE Asia,Traditional|Trial,yes
7,Yes,Manager,0.4,10500,Phone,No,Americas,Digital|Traditional,yes
9,Yes,Executive,0.16,6700,Internet,No,Americas,Digital|Traditional,yes
7,Yes,Other,0.48,13600,Phone,Yes,SE Asia,Traditional,yes
8,Yes,Executive,0.15,9900,Other,No,Australia,Trial,yes
8,Yes,Manager,0.41,6500,Phone,No,Americas,Digital|Traditional,yes
5,Yes,Other,0.32,11900,Phone,No,Europe,Trial,yes
9,No,Other,0.07,10200,Walkin,Yes,Australia,Traditional|Trial,yes
4,No,Other,0.39,9000,Walkin,Yes,Europe,Digital|Trial,yes
4,No,Manager,0.05,9800,Phone,Yes,Americas,Trial,yes
8,No,Executive,0.41,14000,Phone,Yes,Americas,Trial,yes
5,No,Other,0.35,13700,Other,Yes,Europe,Trial,yes
6,No,Executive,0.19,9600,Other,Yes,Europe,Traditional|Trial,yes
9,No,Executive,0.39,7700,Internet,No,Australia,Digital|Traditional|Trial,yes
6,Yes,Manager,0.33,6500,Phone,Yes,Europe,Traditional,yes
7,No,Manager,0.37,5100,Phone,Yes,Australia,Digital,yes
7,Yes,Manager,0.46,9600,Other,No,Australia,Digital,yes
6,Yes,Other,0.49,8300,Walkin,Yes,Europe,Digital|Trial,yes
5,No,Executive,0.24,9500,Phone,No,SE Asia,Trial,yes
5,No,Manager,0.09,10300,Phone,No,SE Asia,Digital|Trial,yes
6,No,Manager,0.18,5200,Phone,No,Europe,Digital|Trial,yes
10,No,Executive,0.49,12900,Phone,Yes,SE Asia,Traditional|Trial,yes
10,No,Manager,0.48,8300,Other,Yes,Australia,Digital|Traditional,yes
5,Yes,Other,0.37,12500,Walkin,No,Other,Traditional|Trial,yes
8,No,Manager,0.42,7700,Phone,Yes,Europe,Digital|Traditional,yes
8,No,Manager,0.27,7100,Walkin,Yes,Europe,Digital,yes
9,No,Manager,0.5,12600,Internet,Yes,SE Asia,Trial,yes
6,No,Manager,0.27,14200,Phone,No,Australia,Trial,yes
9,No,Other,0.09,13100,Phone,Yes,Other,Trial,yes
8,No,Other,0.08,8900,Internet,No,Europe,Digital|Trial,yes
6,No,Manager,0.24,9500,Phone,No,Americas,Trial,yes
10,No,Executive,0.32,11500,Internet,Yes,SE Asia,Digital|Trial,yes
9,Yes,Executive,0.35,6500,Phone,No,Americas,Digital|Traditional,yes
6,Yes,Executive,0.47,12400,Phone,No,Other,Digital|Trial,yes
8,Yes,Other,0.27,12100,Walkin,No,Europe,Traditional|Trial,yes
8,Yes,Other,0.45,13200,Phone,No,Americas,Trial,yes
6,Yes,Executive,0.39,5800,Walkin,No,Europe,Digital|Trial,yes
9,Yes,Executive,0.31,12400,Walkin,No,Other,Digital|Trial,yes
4,Yes,Executive,0.08,9600,Phone,No,Other,Digital|Traditional,yes
10,Yes,Manager,0.5,11000,Phone,No,Other,Trial,yes
5,No,Executive,0.4,12300,Internet,Yes,Australia,Trial,yes
4,No,Executive,0.11,8900,Phone,Yes,Australia,Digital,yes
10,No,Manager,0.48,7800,Phone,No,SE Asia,Traditional,yes
6,Yes,Manager,0.24,10200,Other,No,Australia,Trial,yes
7,No,Other,0.22,13000,Walkin,Yes,Europe,Digital|Trial,yes
9,Yes,Executive,0.1,12000,Internet,No,Australia,Traditional,yes
8,No,Other,0.26,7700,Internet,Yes,Australia,Traditional,yes
4,Yes,Executive,0.5,10500,Other,Yes,Europe,Traditional|Trial,yes
7,Yes,Other,0.37,6100,Internet,Yes,Americas,Digital|Traditional|Trial,yes
7,No,Manager,0.32,6500,Internet,Yes,Americas,Traditional|Trial,yes
7,Yes,Manager,0.07,9700,Phone,No,SE Asia,Traditional,yes
7,Yes,Manager,0.32,8200,Phone,No,Other,Trial,yes
4,Yes,Manager,0.48,11400,Walkin,Yes,Other,Digital|Trial,yes
9,No,Manager,0.53,5300,Phone,No,Americas,Trial,yes
8,No,Other,0.5,6900,Other,Yes,Europe,Traditional,yes
5,No,Executive,0.37,7700,Internet,No,SE Asia,Trial,yes
5,No,Executive,0.4,9800,Phone,Yes,Other,Digital|Trial,yes
9,Yes,Executive,0.34,10600,Walkin,Yes,Australia,Digital|Trial,yes
7,Yes,Manager,0.24,13200,Phone,Yes,Australia,Traditional,yes
6,Yes,Other,0.32,10800,Internet,Yes,Americas,Trial,yes
4,No,Manager,0.36,12000,Other,No,Europe,Trial,yes
6,Yes,Other,0.41,7600,Other,No,Europe,Traditional|Trial,yes
9,No,Executive,0.47,10000,Internet,Yes,Europe,Trial,yes
10,Yes,Executive,0.08,5400,Walkin,Yes,Americas,Traditional|Trial,yes
5,Yes,Manager,0.55,5500,Internet,No,Australia,Digital|Traditional,yes
6,Yes,Manager,0.36,14700,Phone,No,SE Asia,Digital|Traditional|Trial,yes
9,Yes,Manager,0.32,12200,Internet,Yes,Europe,Traditional|Trial,yes
10,Yes,Executive,0.49,5200,Phone,Yes,Europe,Digital|Trial,yes
4,No,Other,0.14,8800,Internet,Yes,Australia,Digital|Traditional,yes
8,Yes,Manager,0.32,13500,Other,No,SE Asia,Digital|Traditional|Trial,yes
8,Yes,Executive,0.39,9500,Phone,No,Europe,Digital|Trial,yes
8,No,Executive,0.51,9100,Internet,Yes,Europe,Trial,yes
7,Yes,Manager,0.16,14400,Phone,Yes,Australia,Traditional|Trial,yes
5,No,Other,0.23,12500,Phone,Yes,Australia,Digital,yes
9,No,Other,0.51,10200,Walkin,No,Europe,Digital|Traditional|Trial,yes
9,No,Other,0.45,7600,Internet,No,Other,Digital|Traditional|Trial,yes
6,Yes,Manager,0.09,7400,Phone,No,Other,None,yes
7,No,Other,0.51,12700,Phone,Yes,Europe,Digital|Traditional,yes
5,No,Executive,0.48,11900,Other,No,Australia,Digital|Trial,yes
8,Yes,Other,0.18,7500,Walkin,Yes,SE Asia,Traditional|Trial,yes
5,Yes,Other,0.44,7900,Other,Yes,Europe,Digital|Traditional|Trial,yes
10,No,Executive,0.5,5700,Internet,Yes,Europe,Digital|Trial,yes
5,Yes,Manager,0.47,14100,Walkin,No,Americas,Digital|Traditional|Trial,yes
9,Yes,Executive,0.47,11200,Phone,No,Americas,Trial,yes
7,Yes,Executive,0.15,6300,Phone,No,Europe,Trial,yes
8,Yes,Manager,0.33,8100,Internet,No,Australia,Digital|Traditional,yes
8,Yes,Other,0.23,5500,Other,Yes,Australia,Digital|Trial,yes
5,Yes,Other,0.42,12100,Internet,No,SE Asia,Trial,yes
7,No,Manager,0.14,12000,Phone,Yes,Australia,Traditional|Trial,yes
4,Yes,Executive,0.55,12800,Phone,No,Other,Traditional|Trial,yes
4,Yes,Executive,0.42,14900,Internet,Yes,Americas,Digital|Trial,yes
10,Yes,Other,0.29,14200,Walkin,Yes,Europe,Digital|Trial,yes
10,Yes,Manager,0.51,10700,Internet,Yes,Europe,Trial,yes
8,No,Executive,0.17,10400,Internet,No,Australia,Digital|Trial,yes
6,Yes,Manager,0.34,12800,Phone,No,Other,Trial,yes
4,Yes,Executive,0.18,9200,Walkin,No,Australia,Digital,yes
7,No,Other,0.18,12900,Internet,No,Other,Digital|Trial,yes
7,Yes,Executive,0.12,7000,Other,Yes,Other,Digital|Trial,yes
8,No,Other,0.17,9900,Other,Yes,SE Asia,Digital|Trial,yes
8,No,Manager,0.25,8500,Phone,Yes,Americas,Digital|Trial,yes
6,Yes,Other,0.37,12500,Phone,No,Australia,Trial,yes
9,Yes,Executive,0.44,5300,Walkin,No,Americas,Digital|Trial,yes
6,Yes,Manager,0.1,7600,Other,Yes,Australia,Digital|Traditional|Trial,yes
6,Yes,Manager,0.47,9200,Walkin,Yes,Other,Traditional|Trial,yes
5,No,Executive,0.25,7500,Phone,Yes,Australia,None,yes
7,No,Manager,0.37,5100,Other,Yes,SE Asia,Traditional|Trial,yes
8,Yes,Manager,0.42,10100,Phone,No,Australia,Digital|Trial,yes
6,Yes,Executive,0.46,12300,Walkin,Yes,Americas,Digital|Trial,yes
6,No,Manager,0.41,9000,Phone,No,Americas,Digital|Trial,yes
9,Yes,Executive,0.09,5900,Phone,No,SE Asia,Trial,yes
6,Yes,Executive,0.23,10300,Other,No,Australia,Digital|Trial,yes
4,Yes,Manager,0.45,7500,Phone,No,Americas,Trial,yes
5,Yes,Executive,0.2,9400,Phone,Yes,Europe,Trial,yes
5,Yes,Executive,0.17,6900,Phone,Yes,Europe,Trial,yes
4,Yes,Executive,0.19,5800,Internet,Yes,Europe,Digital|Traditional|Trial,yes
10,No,Other,0.41,8300,Other,Yes,Other,None,yes
7,Yes,Executive,0.41,10000,Walkin,Yes,Australia,Trial,yes
6,Yes,Manager,0.15,8900,Other,Yes,Europe,Traditional|Trial,yes
6,Yes,Executive,0.19,6800,Phone,Yes,SE Asia,Digital|Traditional,yes
7,Yes,Manager,0.2,6000,Phone,No,Europe,Traditional|Trial,yes
4,No,Manager,0.17,8800,Internet,Yes,Australia,Digital|Trial,yes
5,No,Other,0.53,14100,Phone,Yes,Americas,Trial,yes
4,No,Executive,0.22,7800,Internet,Yes,Other,Digital|Traditional|Trial,yes
8,Yes,Manager,0.2,5000,Walkin,Yes,Americas,Trial,yes
8,Yes,Executive,0.15,12100,Other,Yes,Europe,Traditional|Trial,yes
5,Yes,Other,0.21,6500,Phone,No,Other,Digital|Trial,yes
4,Yes,Executive,0.32,9300,Other,Yes,Americas,Digital|Trial,yes
7,Yes,Other,0.07,7500,Phone,No,Europe,Digital|Traditional|Trial,yes
8,Yes,Other,0.44,8300,Phone,No,Australia,Trial,yes
7,Yes,Other,0.12,9400,Phone,No,Americas,None,yes
7,No,Manager,0.12,6800,Internet,No,Europe,Traditional|Trial,yes
10,Yes,Other,0.53,5300,Phone,Yes,Europe,Digital|Trial,yes
9,Yes,Executive,0.37,8900,Walkin,No,Other,Digital|Trial,yes
8,No,Manager,0.45,8400,Phone,Yes,Australia,Digital|Trial,yes
6,Yes,Executive,0.39,12100,Walkin,Yes,Europe,Digital,yes
6,No,Executive,0.41,6600,Phone,No,Australia,Trial,yes
5,No,Other,0.5,10600,Phone,Yes,Australia,Trial,yes
5,Yes,Other,0.16,10100,Internet,Yes,Australia,Digital|Trial,yes
7,Yes,Executive,0.32,10400,Phone,Yes,Europe,Traditional|Trial,yes
4,Yes,Executive,0.19,11300,Phone,Yes,Europe,Digital|Trial,yes
10,Yes,Other,0.2,10000,Walkin,Yes,Europe,Traditional|Trial,yes
9,Yes,Other,0.19,6800,Phone,No,SE Asia,Trial,yes
7,Yes,Other,0.43,10500,Phone,Yes,Australia,Trial,yes
10,Yes,Executive,0.52,6600,Walkin,No,Europe,Digital|Traditional|Trial,yes
10,No,Manager,0.11,9100,Internet,No,SE Asia,Traditional|Trial,yes
10,Yes,Other,0.5,13900,Other,Yes,Europe,Trial,yes
7,Yes,Manager,0.36,6100,Phone,No,Americas,Digital|Trial,yes
7,Yes,Manager,0.1,9200,Other,Yes,Americas,Traditional|Trial,yes
10,No,Other,0.17,14400,Walkin,Yes,Other,Traditional|Trial,yes
7,Yes,Other,0.38,9200,Phone,Yes,Europe,Trial,yes
8,Yes,Manager,0.38,13500,Phone,No,Americas,Traditional|Trial,yes
4,Yes,Executive,0.23,9000,Walkin,No,Australia,Traditional|Trial,yes
6,Yes,Manager,0.42,11800,Phone,Yes,Other,Traditional|Trial,yes
5,Yes,Manager,0.32,13400,Internet,Yes,SE Asia,Trial,yes
8,Yes,Other,0.39,10400,Other,Yes,Other,Trial,yes
8,Yes,Other,0.14,14100,Phone,Yes,Europe,Digital,yes
8,Yes,Manager,0.15,8900,Other,Yes,SE Asia,Digital|Trial,yes
9,Yes,Executive,0.17,7200,Internet,No,Americas,Digital|Trial,yes
10,Yes,Executive,0.24,15000,Walkin,No,Other,Trial,yes
10,Yes,Executive,0.05,12900,Internet,No,Other,Traditional|Trial,yes
7,No,Other,0.5,8800,Phone,Yes,Australia,Trial,yes
5,No,Manager,0.23,5500,Other,No,Australia,Digital|Trial,yes
5,No,Other,0.13,6700,Internet,Yes,SE Asia,Digital,yes
7,Yes,Manager,0.52,8700,Internet,Yes,Americas,Digital|Trial,yes
7,No,Other,0.33,9400,Phone,No,Europe,Digital|Traditional,yes
7,No,Manager,0.36,13800,Phone,Yes,Americas,Trial,yes
8,Yes,Executive,0.17,11000,Phone,No,Australia,Traditional|Trial,yes
7,Yes,Other,0.49,9600,Other,Yes,Americas,Trial,yes
7,No,Executive,0.53,7900,Phone,No,Other,Trial,yes
7,No,Executive,0.48,14300,Phone,No,SE Asia,Digital|Traditional,yes
9,Yes,Executive,0.25,13700,Walkin,No,Europe,Digital|Trial,yes
9,No,Manager,0.15,5300,Internet,No,SE Asia,Digital|Trial,yes
7,Yes,Executive,0.49,6600,Phone,Yes,Europe,Digital|Traditional,yes
7,Yes,Executive,0.24,8900,Walkin,Yes,SE Asia,Trial,yes
8,No,Executive,0.07,12800,Other,Yes,Americas,None,yes
5,Yes,Executive,0.25,8800,Internet,Yes,Americas,Digital|Trial,yes
10,No,Executive,0.44,14600,Other,Yes,Europe,Digital|Traditional|Trial,yes
6,Yes,Other,0.32,11100,Walkin,No,Other,Traditional,yes
9,No,Executive,0.42,6500,Phone,No,SE Asia,Digital|Trial,yes
7,Yes,Manager,0.55,10500,Internet,Yes,Europe,Digital|Traditional|Trial,yes
9,Yes,Executive,0.11,14700,Phone,Yes,Americas,Digital|Trial,yes
7,Yes,Executive,0.33,6700,Internet,Yes,Australia,Trial,yes
9,No,Executive,0.32,7000,Internet,Yes,SE Asia,Trial,yes
5,Yes,Other,0.25,10700,Other,No,Europe,Traditional,yes
10,No,Manager,0.22,5900,Internet,Yes,Americas,Traditional|Trial,yes
6,Yes,Manager,0.15,10400,Walkin,No,Australia,Trial,yes
8,Yes,Executive,0.5,14500,Walkin,Yes,Australia,Traditional,yes
6,No,Executive,0.27,6400,Phone,Yes,Australia,Traditional|Trial,yes
10,Yes,Manager,0.12,6900,Internet,Yes,Other,Digital|Traditional,yes
7,Yes,Manager,0.16,10000,Phone,Yes,Australia,Trial,yes
8,Yes,Manager,0.38,12000,Phone,No,Australia,Trial,yes
5,No,Executive,0.43,14000,Walkin,Yes,Europe,Traditional|Trial,yes
4,No,Other,0.53,14900,Other,Yes,SE Asia,Digital|Trial,yes
6,No,Executive,0.38,13800,Internet,No,SE Asia,Digital,yes
4,Yes,Manager,0.39,8500,Phone,No,Australia,Traditional|Trial,yes
7,Yes,Executive,0.45,6400,Phone,No,Australia,Traditional|Trial,yes
6,Yes,Other,0.46,5300,Internet,Yes,Other,Trial,yes
10,No,Executive,0.38,12800,Internet,No,Europe,Digital|Trial,yes
4,Yes,Other,0.51,14900,Walkin,No,Europe,Traditional|Trial,yes
4,No,Executive,0.22,6200,Internet,No,Other,Traditional|Trial,yes
7,No,Executive,0.24,5100,Walkin,Yes,Americas,None,yes
7,No,Executive,0.46,6300,Phone,Yes,Other,Traditional,yes
4,Yes,Manager,0.5,13200,Walkin,No,Europe,Trial,yes
7,Yes,Executive,0.23,12500,Other,Yes,SE Asia,Traditional,yes
10,No,Executive,0.23,9500,Walkin,No,Europe,Digital|Traditional|Trial,yes
7,Yes,Other,0.06,8400,Internet,Yes,Australia,Digital|Trial,yes
5,Yes,Manager,0.09,13100,Walkin,Yes,Europe,Trial,yes
6,Yes,Manager,0.33,8200,Walkin,Yes,Australia,Digital|Trial,yes
6,No,Manager,0.32,5900,Other,No,Americas,Traditional,yes
6,No,Executive,0.2,12900,Internet,No,Americas,Digital|Trial,yes
10,Yes,Manager,0.25,11100,Internet,No,SE Asia,Traditional|Trial,yes
9,Yes,Other,0.19,10300,Phone,Yes,Australia,Traditional|Trial,yes
8,No,Manager,0.46,13400,Other,No,Australia,Traditional|Trial,yes
5,Yes,Executive,0.17,14000,Phone,No,Americas,Traditional|Trial,yes
9,No,Executive,0.33,10000,Other,Yes,SE Asia,None,yes
9,Yes,Other,0.05,8700,Phone,Yes,Europe,Traditional|Trial,yes
7,Yes,Executive,0.52,13300,Phone,Yes,Americas,Digital|Traditional|Trial,yes
4,Yes,Executive,0.47,6700,Walkin,No,Australia,Traditional|Trial,yes
10,Yes,Other,0.38,6600,Other,No,Americas,Digital,yes
6,Yes,Other,0.2,6400,Internet,Yes,Other,Trial,yes
7,No,Manager,0.38,10500,Other,Yes,Australia,Traditional|Trial,yes
9,Yes,Executive,0.5,12200,Walkin,Yes,Other,Trial,yes
10,No,Executive,0.08,6000,Other,Yes,SE Asia,Traditional|Trial,yes
10,Yes,Executive,0.18,14500,Phone,Yes,SE Asia,Trial,yes
4,Yes,Manager,0.42,9900,Other,Yes,Australia,Trial,yes
6,No,Other,0.07,9500,Walkin,Yes,Americas,Digital|Trial,yes
7,Yes,Other,0.42,6600,Walkin,No,Europe,Traditional|Trial,yes
6,Yes,Executive,0.25,5700,Phone,No,SE Asia,Trial,yes
6,No,Other,0.47,13900,Phone,Yes,Australia,Digital|Trial,yes
8,Yes,Executive,0.48,13000,Other,Yes,Australia,Digital|Trial,yes
10,Yes,Manager,0.49,13800,Phone,Yes,Americas,None,yes
10,No,Executive,0.37,7500,Phone,Yes,Americas,Trial,yes
7,No,Manager,0.34,6300,Phone,No,Australia,Digital|Trial,yes
7,Yes,Executive,0.06,11500,Phone,No,Americas,Digital|Trial,yes
9,No,Executive,0.26,12600,Walkin,Yes,Europe,Trial,yes
5,Yes,Other,0.37,11200,Phone,Yes,Other,Trial,yes
10,Yes,Other,0.34,13800,Internet,No,Europe,Trial,yes
10,Yes,Executive,0.13,12400,Internet,No,SE Asia,Digital|Trial,yes
10,No,Executive,0.53,5700,Other,Yes,Other,Digital|Traditional,yes
8,Yes,Manager,0.15,5200,Internet,Yes,Other,Digital|Trial,yes
10,Yes,Manager,0.26,9000,Internet,No,SE Asia,Trial,yes
8,No,Executive,0.54,13900,Internet,Yes,SE Asia,Digital|Trial,yes
10,Yes,Executive,0.07,5300,Walkin,No,Australia,Traditional|Trial,yes
5,Yes,Other,0.18,7400,Internet,Yes,Europe,Traditional|Trial,yes
7,No,Executive,0.41,13300,Other,No,Americas,Trial,yes
6,No,Other,0.35,7200,Internet,Yes,Australia,Trial,yes
8,Yes,Executive,0.12,5600,Phone,No,Australia,Digital|Traditional|Trial,yes
9,No,Executive,0.45,10800,Phone,Yes,Americas,Traditional|Trial,yes
8,Yes,Executive,0.08,9500,Other,Yes,Australia,Digital|Traditional,yes
5,No,Manager,0.18,11400,Other,Yes,Australia,Traditional|Trial,yes
4,Yes,Manager,0.49,13300,Walkin,No,Europe,Digital,yes
8,No,Manager,0.49,14900,Phone,Yes,SE Asia,Trial,yes
4,Yes,Executive,0.16,10400,Other,Yes,Other,Digital|Traditional,yes
10,No,Executive,0.55,12600,Phone,Yes,Americas,Digital,yes
9,Yes,Executive,0.1,6900,Phone,Yes,Australia,Traditional|Trial,yes
9,Yes,Other,0.25,14700,Walkin,No,Australia,Trial,yes
5,Yes,Manager,0.55,13500,Phone,Yes,Australia,Trial,yes
5,Yes,Other,0.34,7700,Phone,Yes,Australia,Digital|Trial,yes
7,Yes,Other,0.13,9200,Phone,No,Europe,Traditional,yes
8,Yes,Other,0.47,12900,Walkin,Yes,Americas,Traditional|Trial,yes
5,No,Manager,0.09,12400,Internet,Yes,Australia,Traditional|Trial,yes
6,Yes,Other,0.43,13500,Phone,No,Americas,Traditional,yes
4,No,Manager,0.53,5500,Internet,Yes,Australia,Digital|Traditional,yes
10,Yes,Executive,0.05,10900,Phone,Yes,Europe,Trial,yes
7,No,Executive,0.36,14800,Internet,No,SE Asia,Digital|Trial,yes
8,No,Executive,0.53,8700,Phone,No,Other,Trial,yes
5,Yes,Executive,0.09,12100,Other,No,Australia,Digital|Trial,yes
7,Yes,Executive,0.55,8200,Walkin,No,Americas,Traditional|Trial,yes
8,Yes,Executive,0.08,9600,Internet,No,Americas,Traditional|Trial,yes
7,Yes,Manager,0.17,12100,Phone,No,Australia,None,yes
8,Yes,Other,0.48,11100,Walkin,Yes,Americas,Traditional|Trial,yes
7,No,Other,0.49,13500,Walkin,No,SE Asia,Digital,yes
10,Yes,Executive,0.38,7800,Walkin,No,Europe,Digital|Trial,yes
6,Yes,Executive,0.31,9800,Internet,No,Europe,Trial,yes
10,Yes,Other,0.51,14300,Other,No,Australia,Traditional|Trial,yes
9,Yes,Other,0.39,8200,Walkin,Yes,Other,Digital,yes
4,Yes,Other,0.52,12400,Phone,No,Other,Digital|Trial,yes
6,No,Manager,0.54,10000,Other,Yes,Americas,Digital|Traditional|Trial,yes
10,Yes,Executive,0.52,9300,Walkin,No,Australia,Trial,yes
7,No,Executive,0.4,9800,Phone,Yes,Other,Traditional|Trial,yes
6,No,Manager,0.42,12300,Other,Yes,Other,Traditional|Trial,yes
6,Yes,Executive,0.36,10600,Phone,Yes,Europe,Trial,yes
8,Yes,Other,0.29,6800,Walkin,Yes,Europe,Trial,yes
7,No,Other,0.09,5100,Phone,No,Europe,Traditional|Trial,yes
4,Yes,Manager,0.17,11000,Walkin,No,Americas,Digital|Trial,yes
6,Yes,Executive,0.36,7000,Phone,Yes,Other,Traditional|Trial,yes
6,No,Executive,0.11,13700,Other,Yes,Americas,Traditional,yes
8,Yes,Other,0.4,8300,Phone,Yes,Americas,Traditional|Trial,yes
9,Yes,Executive,0.07,7100,Walkin,Yes,Americas,Digital|Trial,yes
4,No,Executive,0.23,8500,Other,Yes,Europe,Trial,yes
7,Yes,Executive,0.24,9000,Other,Yes,Europe,Digital|Traditional|Trial,yes
6,No,Manager,0.35,7500,Phone,Yes,Europe,Traditional|Trial,yes
9,No,Executive,0.29,8500,Walkin,Yes,Australia,Traditional|Trial,yes
6,Yes,Executive,0.14,14900,Other,Yes,Americas,Digital|Trial,yes
10,Yes,Executive,0.33,12300,Phone,Yes,Australia,Traditional|Trial,yes
7,No,Executive,0.22,9600,Internet,Yes,Europe,Digital|Trial,yes
4,Yes,Executive,0.1,10400,Internet,Yes,Australia,Traditional,yes
4,Yes,Other,0.12,8700,Walkin,Yes,Australia,Traditional,yes
5,Yes,Other,0.4,10100,Other,Yes,Americas,Digital|Traditional,yes
6,Yes,Executive,0.11,5700,Walkin,Yes,SE Asia,Digital|Traditional,yes
8,No,Executive,0.13,10600,Phone,Yes,Australia,Digital|Trial,yes
6,Yes,Executive,0.23,6300,Phone,Yes,Americas,Traditional|Trial,yes
8,Yes,Manager,0.43,9700,Walkin,No,Europe,Digital|Trial,yes
9,No,Other,0.25,12000,Internet,No,SE Asia,Digital|Trial,yes
10,Yes,Manager,0.21,8500,Phone,No,Europe,Traditional|Trial,yes
10,Yes,Executive,0.07,11800,Phone,Yes,SE Asia,Trial,yes
7,No,Executive,0.09,13600,Other,No,Other,Trial,yes
7,Yes,Manager,0.22,7000,Other,No,Other,None,yes
8,No,Other,0.11,12400,Internet,No,Europe,Digital|Trial,yes
10,Yes,Other,0.28,14300,Internet,Yes,Americas,Traditional,yes
9,No,Other,0.16,7400,Phone,Yes,Other,Traditional,yes
7,No,Executive,0.45,9100,Phone,Yes,Other,Trial,yes
8,No,Executive,0.45,11700,Walkin,No,Other,Digital|Traditional,yes
10,No,Executive,0.55,8100,Internet,No,SE Asia,Traditional|Trial,yes
10,No,Manager,0.24,12700,Phone,Yes,Australia,Traditional,yes
10,No,Executive,0.41,5400,Phone,Yes,Australia,Digital,yes
7,No,Other,0.31,8300,Internet,Yes,Australia,Traditional,yes
4,No,Executive,0.05,11300,Other,Yes,Australia,Traditional|Trial,yes
10,Yes,Manager,0.21,14900,Phone,Yes,Australia,Traditional|Trial,yes
9,No,Executive,0.22,9200,Phone,No,Australia,Traditional,yes
9,Yes,Other,0.08,5400,Other,Yes,Australia,Traditional,yes
6,Yes,Manager,0.44,5100,Walkin,Yes,Americas,Digital|Trial,yes
5,Yes,Other,0.32,7400,Other,Yes,Americas,Digital|Trial,yes
5,No,Executive,0.06,6000,Internet,No,Americas,Digital|Trial,yes
9,No,Executive,0.27,11600,Internet,No,Europe,Digital|Trial,yes
6,Yes,Executive,0.14,6500,Other,No,SE Asia,Digital|Traditional|Trial,yes
5,No,Other,0.52,10600,Phone,No,Americas,Traditional|Trial,yes
7,Yes,Executive,0.25,14100,Phone,No,Europe,Traditional|Trial,yes
7,No,Executive,0.2,10500,Other,Yes,Europe,Traditional|Trial,yes
7,Yes,Executive,0.33,6000,Phone,Yes,SE Asia,Digital|Traditional,yes
8,Yes,Executive,0.34,7900,Other,No,Europe,Traditional|Trial,yes
10,Yes,Manager,0.25,5600,Other,Yes,SE Asia,Traditional|Trial,yes
8,No,Executive,0.35,11700,Other,No,Europe,Traditional|Trial,yes
7,No,Executive,0.16,6400,Phone,No,SE Asia,Digital|Trial,yes
9,No,Executive,0.51,9600,Other,Yes,Australia,Trial,yes
5,Yes,Executive,0.28,6200,Other,No,SE Asia,Digital|Trial,yes
6,No,Other,0.42,14100,Other,No,Europe,Digital|Trial,yes
6,Yes,Manager,0.53,7500,Walkin,Yes,SE Asia,Trial,yes
6,No,Other,0.32,8700,Phone,Yes,Americas,Digital,yes
9,Yes,Other,0.36,11400,Internet,No,SE Asia,Traditional|Trial,yes
4,Yes,Executive,0.05,5000,Other,Yes,Americas,Trial,yes
4,Yes,Manager,0.16,9900,Internet,No,Europe,Digital|Traditional,yes
